ip_mean,ip_std,ip_kurtosis,ip_skewness,dmsnr_mean,dmsnr_std,dmsnr_kurtosis,dmsnr_skewness,label
  93.42188,  36.91494,   0.44752,   2.05837,   2.21823,  18.06126,   9.94594, 106.96372,   0
 139.62500,  49.63397,  -0.18410,  -0.01590,   0.93980,  10.09295,  17.07881, 367.45495,   0
  33.32031,  33.01868,   4.64793,  24.50117, 139.17224,  72.78711,  -0.31980,  -0.78779,   1
  48.82031,  29.01304,   4.54446,  28.20760,  39.93896,  71.30742,   1.73468,   1.73668,   1
 136.38281,  50.00986,   0.00492,  -0.21941,   3.07776,  19.06383,   8.49682,  83.41476,   0
 124.52344,  49.51041,   0.05524,  -0.18814,   1.78261,  16.73454,  10.99100, 131.65804,   0
 122.74219,  57.54852,   0.04543,  -0.48574,   5.73829,  26.92152,   5.76222,  36.14420,   0
 125.76562,  50.13770,   0.10484,  -0.36821,   1.91722,  12.99198,  10.31689, 145.81566,   0
  83.25781,  48.88063,   1.32166,   1.74342, 140.78512,  98.32174,  -0.48533,  -1.41417,   1
 111.92188,  54.27442,   0.19958,  -0.61322,   3.01505,  22.91014,   8.41559,  73.37407,   0
  93.28906,  37.46105,   0.70573,   1.96351,   2.19398,  13.17946,  10.11245, 141.21535,   0
 107.13281,  51.48944,   0.49239,   0.21416,   3.25585,  17.66801,   7.59431,  72.81327,   0
 140.10938,  45.14737,   0.19413,   0.45139,  79.21237,  81.98692,   0.10263,  -1.91409,   0
 144.22656,  50.70029,   0.01675,  -0.50028,   1.82274,  11.99576,  11.81976, 193.45874,   0
  92.51562,  40.16217,   0.45617,   1.41609,   0.70401,  10.05650,  18.34728, 392.46873,   0
  36.24219,  49.23282,   2.99430,   8.01580, 175.57609,  63.16204,  -0.97360,  -0.52038,   1
 115.08594,  47.64059,   0.18861,   0.12499,   2.04933,  16.51021,   9.96238, 113.74489,   0
 112.05469,  48.60416,   0.13404,  -0.12958,  44.35702,  77.83337,   1.20571,  -0.49131,   0
 130.78125,  47.61613,   0.00104,  -0.11447,   1.89883,  12.27727,  11.42853, 180.14091,   0
  30.28125,  30.98032,   4.69912,  26.99715,  55.93980,  63.75979,   1.12081,   0.67156,   1
 130.63281,  55.36130,  -0.00041,  -0.42976,   2.60535,  21.23868,   8.48026,  73.21355,   0
  97.64844,  65.52750,   0.61150,  -0.80513, 168.50251,  89.03489,  -0.80383,  -0.88252,   1
 108.00781,  54.52572,   0.49174,  -0.02230,   3.94147,  22.12567,   6.58334,  47.29962,   0
 103.28906,  42.37779,   0.37830,   0.69200,   0.49498,   8.95637,  22.76554, 584.37894,   0
 140.03906,  54.01004,  -0.19978,  -0.42700,   4.09615,  24.52642,   6.31893,  40.93901,   0
 147.28125,  46.14870,  -0.51022,   0.51976,   1.96990,  14.31773,   9.83829, 121.23373,   0
  55.50781,  51.49848,   2.07619,   4.15671,   7.33278,  33.81505,   5.03443,  25.43866,   1
 127.00781,  47.96784,   0.30837,   0.02884,  17.56104,  50.30784,   2.76858,   6.29787,   0
  92.31250,  51.52029,   0.87587,   0.57347,  20.46823,  50.15304,   2.50192,   5.69390,   1
  31.05469,  30.41826,   4.92313,  29.17689,  72.40050,  65.81042,   1.09178,   0.29626,   1
 120.59375,  55.71389,   0.13754,  -0.23214,   3.53177,  20.84799,   8.08851,  75.91971,   0
 147.35938,  45.72929,  -0.17559,   0.29036,  13.37124,  38.01251,   3.34211,  11.70907,   0
 112.37500,  46.26790,   0.15828,   0.43261,   6.44064,  28.65827,   5.00362,  26.44616,   0
  43.46875,  36.33760,   3.49488,  14.63251,  95.48161,  82.86372,   0.23667,  -1.22867,   1
 122.65625,  65.02673,   0.00183,  -1.16889,  40.69900,  69.04840,   1.33339,   0.15309,   0
  82.28906,  31.60576,   2.50351,  11.83244,  54.85201,  81.40399,   1.05352,  -0.51539,   1
 112.76562,  45.08247,   0.46868,   0.47713,  49.94482,  66.74292,   0.64880,  -1.39205,   0
  55.41406,  31.37140,   3.47727,  19.17771,  44.24833,  74.95277,   1.47552,   0.72772,   1
  49.98438,  62.45461,   1.89914,   2.41410, 163.01505,  66.56061,  -0.89620,  -0.40442,   1
 120.28125,  49.46826,   0.15033,  -0.01071,   1.78177,  15.95825,  11.53644, 152.60390,   0
 118.21875,  47.47893,  -0.08257,  -0.05455,   1.59532,  13.83431,  11.06650, 145.15565,   0
 105.85156,  43.87573,   0.33037,   0.23286,   4.34114,  25.63816,   6.75974,  47.65528,   0
 135.23438,  47.27322,   0.04051,  -0.01081,   3.07107,  20.12388,   7.72573,  66.59412,   0
 135.30469,  52.23722,   0.06708,  -0.52469,   4.22157,  25.98627,   7.18619,  54.19848,   0
  25.29688,  36.54243,   4.76103,  23.01570, 108.45401,  86.51840,   0.07617,  -1.37395,   1
  56.75781,  35.26878,   3.02954,  14.41933,  38.05769,  71.23884,   1.73636,   1.53143,   1
 106.10156,  53.39824,   0.55314,  -0.06520,   4.78010,  27.11365,   6.49444,  43.62120,   0
 106.71875,  48.59992,   0.48314,   0.06091,   6.26923,  29.92993,   6.02623,  38.46886,   1
  60.29688,  46.44509,   2.07887,   4.67757,  99.69816,  79.81386,   0.07852,  -1.17358,   1
  50.71094,  36.52678,   3.05731,  11.65763,  80.77508,  85.08107,   0.51481,  -1.18296,   1
 123.71094,  56.01648,   0.22385,  -0.57202,   0.67893,  10.06512,  20.43002, 449.02858,   1
  65.20312,  33.16398,   2.86104,  12.80450,  44.52090,  75.76121,   1.36964,   0.31679,   1
  79.32031,  36.44772,   1.78957,   5.73977,  23.47910,  54.63315,   2.49829,   5.34867,   1
 106.55469,  48.04536,   0.72656,   0.49980,  73.73328,  93.31955,   0.62975,  -1.38283,   1
 109.96094,  44.94952,   0.25343,   0.56647,   1.88545,  12.37200,  10.83458, 167.87831,   0
 130.40625,  59.92332,  -0.42957,  -0.57836, 151.09615,  48.20351,  -2.01863,   3.70636,   0
  19.21094,  28.96810,   7.38323,  54.91451,  77.35786,  74.79689,   0.81974,  -0.30408,   1
  13.72656,  27.71865,   6.74033,  49.21605,  96.74916,  73.91970,   0.29150,  -0.75153,   1
  23.89844,  28.72603,   6.29121,  42.36494,  86.20819,  73.79103,   0.47020,  -0.59707,   1
  25.50781,  62.13594,   2.87256,   6.61472, 162.98746,  76.16363,  -0.42045,  -1.15142,   1
 124.92188,  44.71081,   0.25750,   0.47878,   3.16472,  20.67321,   7.93232,  68.84885,   0
 110.00781,  42.09355,   0.20762,   0.45644,   2.59615,  14.44219,   8.71402, 104.01119,   0
 127.46094,  54.51919,   0.01758,  -0.46500,   3.36455,  27.28625,   8.02822,  62.80084,   0
 120.04688,  52.58919,   0.18947,  -0.26097,   3.14298,  18.40056,   7.88965,  75.43194,   0
 126.03906,  52.47089,  -0.06474,  -0.33941,   3.84699,  18.99672,   6.85778,  60.06952,   0
  16.53906,  35.78362,   5.41367,  30.12962,  82.32776,  66.87172,   0.61948,  -0.35482,   1
 110.29688,  41.41395,   0.43805,   0.59020,   0.50669,   8.67361,  23.46104, 637.01016,   0
 129.89062,  50.98426,   0.02084,  -0.39243,   2.79849,  21.50186,   8.63095,  77.95178,   0
 116.64062,  44.73214,   0.24867,   0.27319,   1.93562,  13.03154,  10.12194, 142.33291,   0
 138.01562,  48.19702,   0.02602,  -0.18554,   1.37124,  10.71660,  14.27027, 282.04905,   0
  84.69531,  49.34850,   0.96038,   1.10257,   5.49080,  27.76410,   6.18177,  40.39925,   1
 116.79688,  46.73669,   0.27583,   0.57313,   5.13043,  25.81925,   5.96675,  37.86753,   0
 133.92969,  53.30472,  -0.17133,  -0.37143,  10.82023,  46.76983,   4.11115,  14.99941,   0
  31.04688,  38.36968,   4.31983,  19.14360, 107.05100,  65.75350,   0.14929,  -0.25281,   1
  61.71094,  33.78983,   3.04981,  13.94470,  24.27425,  58.26435,   2.48899,   5.10122,   1
 128.14062,  54.81656,  -0.19117,  -0.30194,   2.03010,  18.45411,  10.48128, 115.80834,   0
  74.48438,  38.73245,   1.44254,   4.75396,   5.42057,  29.34693,   5.82848,  34.52274,   1
 147.64062,  55.26961,  -0.12205,  -0.22518,   1.86120,  15.94905,  10.04914, 112.79942,   0
 127.62500,  48.65038,   0.05826,   0.21879,   2.56187,  14.73088,   8.75154, 101.51786,   0
  23.75781,  39.25274,   4.48360,  20.20811, 160.15635,  84.54152,  -0.20256,  -1.54829,   1
  58.56250,  49.37085,   2.46624,   5.82663,  29.47074,  62.68395,   1.96596,   2.52067,   1
  63.75781,  43.97775,   2.52074,   7.63446,  24.57358,  60.00793,   2.31780,   4.03518,   1
  36.10938,  29.07808,   5.55989,  37.36218,  18.70987,  44.51065,   2.91317,   9.25088,   1
 119.19531,  41.94808,  -0.05397,   0.29619,   2.93144,  21.37936,   8.48335,  77.38085,   0
   8.96094,  30.21729,   7.51312,  55.84524,  75.54097,  56.31345,   1.13398,   1.02938,   1
 137.50000,  37.16517,  -0.02101,   1.24537,   3.23913,  25.12713,   8.17986,  68.01979,   0
  14.98438,  31.64154,   6.05643,  37.83680,  87.14883,  69.73715,   0.41635,  -0.49201,   1
  95.85156,  39.98048,   0.48251,   1.31138,   3.58779,  23.85442,   7.65234,  63.26329,   0
  35.04688,  27.99159,   5.09962,  32.47168,  71.35117,  74.28286,   0.38547,  -1.36070,   1
  55.92969,  38.32187,   2.77642,   9.95689,  78.61957,  69.67275,   0.58558,  -0.42650,   1
 118.00000,  48.65616,   0.05557,  -0.07897,   1.08863,  12.33698,  14.64903, 246.82287,   0
  50.35938,  33.85787,   3.78136,  17.55920, 130.88378,  98.08345,  -0.22538,  -1.63594,   1
 124.14062,  45.73356,   0.21505,   0.18315,  14.48997,  48.17420,   3.05996,   7.52030,   0
  64.14844,  37.12186,   2.58500,   9.67990,  10.48411,  41.38500,   4.10633,  16.03162,   1
 137.14062,  45.62358,  -0.11782,   0.12272,   3.54013,  18.85930,   7.69136,  71.79890,   0
  41.43750,  36.37301,   3.74787,  16.73124,  20.32358,  58.60750,   2.90379,   7.14841,   1
 116.47656,  48.04311,  -0.08555,  -0.17241,   1.79264,  12.16018,  11.43560, 184.38235,   0
  44.79688,  44.72404,   3.50899,  12.29088,  57.56689,  66.83002,   1.23109,   0.75410,   1
 105.89844,  48.07674,   0.22560,   0.10348,  11.20151,  38.16789,   3.51876,  11.85002,   0
 102.94531,  34.88313,   0.22102,   2.12045,   2.78512,  17.42206,   8.32477,  80.91547,   0
 102.57031,  49.87323,   0.45156,   0.26143,   2.70819,  19.83429,   8.07845,  69.08967,   0
  56.13281,  38.79400,   3.04350,  11.71331,  39.60619,  67.93326,   1.71694,   1.86398,   1
 106.53125,  52.20152,   0.26483,  -0.39508,  91.76003,  86.20990,  -0.09022,  -1.91568,   0
  43.30469,  30.67587,   4.02238,  23.67083,  20.03512,  54.76704,   2.93762,   7.71248,   1
 150.97656,  52.96261,  -0.25246,  -0.31400,   3.31355,  22.09934,   7.55172,  60.31035,   0
  90.13281,  42.04450,   0.56713,   0.89605,   1.77592,  14.59784,  10.24236, 124.64017,   0
  38.45312,  37.20422,   4.35812,  20.62986, 151.13462,  89.04298,  -0.45340,  -1.30667,   1
  19.18750,  48.77479,   4.06185,  15.04996, 114.59197,  56.69817,   0.36170,  -0.10489,   1
  93.12500,  38.06245,   0.59042,   2.05242,   1.99498,  13.29087,  10.57561, 148.56556,   0
  67.07812,  34.17158,   1.82135,   7.72250,   2.47826,  21.50652,   9.45035,  91.80472,   1
  77.46094,  40.54220,   2.13529,   5.69778,   1.04431,  11.21225,  18.34357, 375.39743,   1
  27.59375,  29.35649,   5.63157,  35.59849,  21.33528,  50.54657,   2.72108,   7.14615,   1
 122.79688,  38.52847,   0.23387,   0.93041,   3.49164,  22.04315,   7.44485,  59.85029,   0
  71.19531,  29.16871,   2.96922,  15.08798,  11.08361,  43.12915,   3.90715,  14.36515,   1
 115.07031,  48.21229,   0.26619,   0.15387,   4.38545,  26.98614,   6.68340,  45.69809,   0
  78.22656,  36.32174,   2.31718,   8.34716,  28.60619,  62.61038,   2.00542,   2.70147,   1
 108.84375,  51.47624,   0.20779,  -0.06468,   5.47993,  26.88671,   5.92189,  37.35771,   0
  21.88281,  28.65708,   6.07624,  40.76430,  75.98411,  78.98359,   0.79747,  -0.50441,   1
  83.60938,  37.85854,   0.68982,   2.14885,   0.97993,  12.92937,  15.19537, 254.68505,   0
 124.96094,  48.34502,  -0.02035,  -0.18317,  17.14548,  55.13684,   2.92728,   6.65845,   0
 112.33594,  42.80484,   0.18559,   0.66328,   4.51087,  24.12067,   6.75110,  50.73784,   0
 140.93750,  46.92327,  -0.20689,   0.21105,   2.50920,  16.29578,   8.95120,  96.23615,   0
  45.54688,  57.13948,   2.15959,   3.64724,   7.13211,  32.50111,   5.51226,  31.21090,   1
 121.03906,  52.02004,  -0.22237,  -0.34879,   3.00000,  17.99419,   8.50525,  85.74188,   0
 123.85938,  50.65319,  -0.07026,  -0.35248,   2.33361,  13.51030,   9.64164, 129.40532,   0
  68.71094,  40.50794,   2.15027,   6.45992,  42.65385,  63.04141,   1.67548,   1.95208,   1
 105.44531,  45.49069,   0.30970,   0.46390,   9.75418,  36.29134,   3.81735,  13.91966,   0
  74.47656,  40.71029,   1.41764,   4.44973,  33.63294,  71.46043,   1.81469,   1.60179,   1
 103.22656,  40.02855,   0.46916,   0.88395,   3.87625,  19.96991,   6.81865,  54.92700,   0
  46.27344,  31.46469,   3.66718,  21.17598,  77.08027,  79.94717,   0.61569,  -0.93198,   1
  27.48438,  26.77656,   6.11054,  43.94082, 116.87542,  92.04395,  -0.05869,  -1.57143,   1
 106.72656,  52.17829,   0.15508,  -0.51065,   2.56104,  14.26893,   8.71543, 106.19914,   0
 182.83594,  45.58385,  -1.73078,   3.48093, 164.13211,  77.98819,  -0.67110,  -0.84990,   0
 105.32812,  43.98741,   0.46879,   0.81783,   4.43395,  31.70403,   7.02880,  47.54022,   0
 101.91406,  47.66452,   0.28531,   0.07219,  85.05435,  89.87142,   0.13863,  -1.91888,   0
  86.28906,  34.74194,   0.62570,   3.31135,   2.82441,  18.05086,   7.78206,  69.90986,   0
 140.62500,  49.00701,   0.10573,  -0.28998,   5.59532,  25.87764,   5.61585,  35.51202,   0
  44.85156,  32.42349,   3.72275,  17.85777,  79.75167,  75.71082,   0.64659,  -0.62734,   1
  74.75000,  35.62719,   1.94060,   7.21227,  20.44649,  57.34162,   2.65936,   5.52768,   1
  93.75781,  35.86558,   0.72636,   2.75795,   2.00084,  17.48456,   9.66305,  99.93519,   0
 126.20312,  50.71787,   0.00056,  -0.24820,   1.78344,  12.78334,  11.22486, 166.45762,   0
 129.73438,  46.96217,   0.17505,  -0.08599,   2.79431,  16.39896,   8.56582,  92.74908,   0
  54.62500,  34.03950,   2.20276,  10.56005,  49.89214,  80.69744,   1.30409,   0.11602,   1
 118.44531,  48.64633,   0.21623,  -0.10138,   1.99916,  14.37078,  10.09878, 126.69806,   0
 142.46094,  47.89293,   0.13488,  -0.16954,   9.91472,  39.15984,   4.07322,  15.76419,   0
 105.14062,  36.71613,   1.20238,   3.63925,  31.83612,  59.58571,   1.78149,   1.90975,   1
 106.71875,  38.06593,   0.51382,   2.03893,   1.80100,  13.88837,  11.01377, 148.20016,   0
 157.89062,  48.06250,  -0.47868,   0.23501,   5.19482,  27.22558,   5.67713,  33.30384,   0
 146.15625,  57.08826,  -0.29813,  -0.39861,   2.83361,  15.77475,   8.80830,  98.26459,   0
 116.83594,  48.30870,   0.01156,  -0.08570,   4.21906,  23.94406,   6.83895,  51.75094,   0
  38.78125,  24.89821,   5.48662,  43.46375,  60.61706,  93.00185,   1.06088,  -0.67000,   1
 104.20312,  49.00245,   0.33706,   0.02749,  22.08361,  57.25544,   2.45517,   4.54864,   0
 122.25000,  35.21985,   0.21670,   1.50029,   0.44732,   9.13123,  23.65845, 596.85274,   0
 111.66406,  42.49895,   0.15832,   0.46608,   4.18813,  27.17503,   6.97374,  49.81709,   0
 125.39844,  51.58493,   0.18524,  -0.12117,   2.04599,  13.91765,   9.66197, 121.94091,   0
 112.44531,  50.91964,   0.29139,   0.05419,   2.62793,  16.84712,   8.52286,  85.75155,   0
 105.28906,  47.96274,   0.42842,   0.46002,   2.76421,  16.14145,   9.13600, 105.12842,   0
 115.00781,  49.52043,   0.17596,  -0.23231,   3.23328,  18.40832,   7.76235,  74.28304,   0
 108.72656,  31.42718,   0.51846,   3.47100,   3.10452,  17.97392,   7.56039,  67.94839,   0
 122.20312,  43.72559,   0.05850,   0.35025,   2.02258,  12.41555,  10.75781, 166.59665,   0
 100.00781,  49.86928,   0.60639,   0.32275,  25.27592,  64.02260,   2.34608,   3.93523,   1
  97.41406,  43.65750,   0.45611,   0.82377,   1.98997,  17.79918,  10.14478, 111.80421,   0
  36.51562,  30.75533,   5.53812,  36.61006,  56.81187,  86.60662,   1.17460,  -0.27481,   1
 115.17969,  45.48960,   0.22701,   0.00499,   1.68227,  16.77959,  11.24666, 132.87179,   0
 120.08594,  47.99008,   0.23980,   0.36771,   1.39130,  12.56524,  12.20138, 185.07186,   0
 101.28906,  35.08676,   0.45519,   2.30951,   2.85870,  17.61976,   8.18953,  80.53724,   0
 128.58594,  52.23961,   0.04388,  -0.35583,   2.82191,  19.18235,   8.54224,  82.12899,   0
  48.31250,  31.36149,   3.63401,  18.55716,  85.37124,  86.67000,   0.49167,  -1.20775,   1
 110.43750,  50.76458,   0.34407,   0.00797,   2.41221,  16.53743,   9.15089, 101.70284,   0
  52.10938,  32.66120,   3.69944,  19.73857,  47.09197,  82.48933,   1.40635,   0.33163,   1
  29.68750,  28.96840,   5.48950,  36.46387,  39.91388,  71.53277,   1.76026,   1.85699,   1
 105.50781,  47.69729,   0.23176,   0.01863,   1.83278,  16.09843,  10.53237, 122.60563,   0
  66.08594,  33.80760,   2.38213,  10.54550,  18.16890,  55.74309,   2.99336,   7.53616,   1
  15.61719,  42.25335,   4.03813,  15.77169, 101.58278,  63.54624,   0.33448,  -0.55238,   1
  18.85156,  27.89996,   6.44240,  45.41388, 154.79682,  67.85919,  -0.34976,  -0.79000,   1
 133.32031,  53.50379,   0.14784,  -0.30572,   6.33194,  33.46759,   5.39741,  28.35738,   0
 134.62500,  38.76028,   0.01281,   0.77003,  34.78930,  68.98784,   1.62787,   0.97555,   0
  48.50781,  34.13255,   3.95736,  19.77766,  66.53261,  86.29019,   0.94229,  -0.61160,   1
  60.92969,  32.91993,   2.63129,  11.22162,  28.29599,  58.38129,   2.84005,   7.56294,   1
 105.24219,  45.96428,   0.22178,   0.42788,   4.25669,  21.28258,   6.74613,  53.88942,   0
  39.84375,  34.38146,   4.32201,  22.61492,   1.90552,  11.81258,  12.38519, 210.95216,   1
 120.78906,  51.32855,  -0.01473,  -0.20132,   2.11204,  12.63625,  10.73397, 162.60557,   0
 105.47656,  51.41315,   0.79085,   0.66469, 126.86957, 101.36176,  -0.26305,  -1.73131,   1
 129.18750,  60.49609,  -0.15999,  -0.61841,   1.74666,  18.54359,  10.89684, 120.08680,   0
 124.74219,  51.23479,  -0.08509,  -0.42292,   2.81522,  14.86394,   8.23186,  94.20538,   0
 133.69531,  50.68709,   0.11958,  -0.29089,   2.80853,  19.00865,   8.59848,  83.56560,   0
  57.99219,  35.42432,   2.55585,   9.77440,  30.82274,  64.77967,   1.86522,   1.92858,   0
 124.89844,  44.04700,   0.08167,   0.35866,   0.83696,   9.44263,  18.96943, 455.55085,   0
  97.96094,  51.91601,   0.60853,   0.23616,   9.27508,  38.05801,   4.25271,  17.46045,   1
 105.39062,  45.27921,   0.20204,   0.14979,   3.85452,  21.84092,   6.56525,  47.64947,   0
  96.07031,  74.56008,   0.70367,  -0.96008,  10.63462,  35.09606,   3.71122,  14.28226,   1
   8.24219,  31.03495,   7.00574,  49.67224, 137.85284,  67.04329,  -0.06237,  -1.09293,   1
 130.31250,  45.25427,  -0.04980,  -0.00578,   3.54933,  21.14412,   7.60538,  64.46041,   0
 142.33594,  49.64613,  -0.42365,  -0.54590,   0.92642,  11.91797,  17.57103, 325.22973,   0
  89.96875,  41.19180,   0.56748,   0.81726,   1.65217,  15.63690,  11.28031, 141.40589,   0
 130.09375,  55.34458,   0.13456,  -0.67204,   2.54515,  20.71802,   9.50946,  95.83426,   0
  98.42188,  50.16747,   0.49355,   0.21473,   1.85284,  12.48960,  10.98025, 166.61797,   0
 122.81250,  50.33757,   0.21554,  -0.01845,   2.50251,  14.76468,   9.13151, 107.80599,   0
 113.00000,  52.72067,   0.25406,   0.01398,   2.98746,  18.92934,   8.02010,  73.22285,   0
 152.21875,  54.58464,  -0.16692,  -0.43797,   0.68562,   9.45840,  20.29662, 480.75303,   0
 125.21875,  44.08265,  -0.31043,   0.21770,   3.09365,  17.38035,   7.56903,  70.09619,   0
 124.11719,  43.11533,   0.01220,   0.30622,   1.92475,  18.23846,  10.11855, 105.60791,   0
  98.40625,  34.57678,   0.51777,   2.60373,   1.15468,  13.88800,  14.57324, 232.06657,   0
  49.25000,  53.79606,   2.08198,   3.98201,   8.28679,  34.42444,   4.89321,  24.45344,   1
  93.85938,  36.51578,   0.54131,   2.15084,   1.50585,  12.19432,  12.58161, 199.70374,   0
  53.64844,  26.42932,   3.80469,  25.79332,  75.70067,  84.41727,   0.47446,  -1.39216,   1
 127.72656,  58.15117,  -0.02743,  -0.55503,  34.74164,  55.23378,   1.24967,   0.23026,   0
 121.38281,  48.53738,   0.16284,   0.03807,   1.53512,  13.05588,  12.88065, 200.73386,   0
 113.17969,  44.55026,   0.17489,   0.43646,   2.30936,  14.62095,  10.14591, 132.92564,   0
 120.32031,  51.38731,   0.10289,   0.09031,   2.33110,  17.83778,   8.73473,  83.90668,   0
 102.46875,  35.34715,   1.11879,   3.86018,  42.41388,  73.95063,   1.38951,   0.35153,   1
  37.11719,  30.67130,   4.62831,  28.67564,  66.00000,  86.28455,   0.95325,  -0.64179,   1
 129.91406,  49.95014,   0.04558,  -0.27735,   3.06187,  21.35281,   7.81957,  65.06100,   0
  21.72656,  32.54461,   5.72888,  33.54114, 159.13462,  84.21125,  -0.47764,  -1.31341,   1
 140.28125,  46.29709,  -0.09546,   0.00525,   3.26338,  24.74539,   7.98665,  64.47771,   0
 113.70312,  55.14829,   0.34211,  -0.02616,   3.48077,  20.76224,   7.78515,  68.36436,   0
 115.95312,  39.04542,   0.37660,   1.38793,   1.70652,  15.76998,  10.76414, 128.38686,   0
  99.56250,  46.52196,   0.45275,   0.11713,   7.74247,  34.68574,   4.54128,  19.85582,   0
 136.35156,  51.57891,  -0.28603,  -0.12175,   2.51923,  14.27298,   9.08736, 112.39251,   0
  64.28125,  34.64484,   2.84573,  12.81321,  24.60033,  70.67590,   2.60576,   4.86306,   1
 100.35156,  48.51781,   0.18235,  -0.03600,   1.72742,  12.57197,  11.68466, 176.47155,   0
  91.97656,  35.28001,   0.79803,   2.82550,   1.34365,  14.51944,  12.47933, 168.61969,   0
 124.97656,  60.53285,   0.01724,  -0.84078, 187.26505,  58.63822,  -1.79619,   2.76888,   0
 147.35156,  52.02893,   0.10249,  -0.40224,   4.44314,  26.60719,   6.47148,  42.96175,   0
 110.61719,  45.96774,   0.36495,   0.58530,   2.46154,  16.19972,   8.84243,  94.23591,   0
  92.82031,  46.96565,   0.67956,   0.73063,   5.94900,  30.90280,   5.56172,  31.39079,   0
 135.16406,  51.07880,  -0.05215,  -0.05750,   2.33779,  16.99305,   8.90432,  90.92950,   0
 153.21875,  49.51009,  -0.43077,   0.12317,   2.51589,  14.75606,   9.08558, 108.13962,   0
  82.92188,  41.43191,   0.62883,   1.20895,   2.59532,  17.29317,   8.29475,  78.61933,   0
 133.12500,  48.09301,   0.03796,  -0.26691,   2.54097,  20.13306,   9.06618,  88.08028,   0
 107.03125,  42.39121,   0.51381,   1.18965,   1.74749,  15.66721,  11.21319, 140.95622,   0
 116.88281,  52.93859,   0.08967,  -0.35360,   1.85953,  13.55394,  12.06943, 185.19168,   0
 105.35938,  39.32392,   0.29055,   1.59702,   1.44398,  10.65141,  14.32043, 286.27546,   0
  96.58594,  42.86671,   0.56677,   1.07682,   2.76672,  16.61772,   8.04957,  80.09872,   0
  91.09375,  37.37885,   0.66627,   2.25033,   2.62207,  16.83635,   8.75345,  90.38078,   0
 118.14844,  52.85743,   0.00294,  -0.20837,   2.49916,  20.74348,   9.52923,  95.99909,   0
  96.92188,  46.73289,   0.33869,   0.26669,   2.30686,  16.73466,   8.87667,  90.83658,   0
 131.35156,  49.14465,   0.01219,  -0.07469,   3.29264,  22.62963,   8.20168,  72.70455,   0
  87.88281,  42.84686,   0.55882,   1.01994,   7.41973,  33.15439,   5.02107,  25.71882,   0
 116.27344,  47.97260,   0.18789,  -0.21081,   2.11957,  19.93706,  10.05316, 104.43632,   0
 113.22656,  51.88331,   0.12464,  -0.61602,   2.69983,  17.27142,   8.54186,  87.01178,   0
 102.22656,  42.25891,   0.67717,   1.28225,   1.63043,  13.21518,  12.17652, 182.35845,   0
 151.69531,  49.45983,  -0.12502,  -0.28232,   3.15803,  17.60604,   7.39066,  67.41589,   0
 105.31250,  49.46349,   0.31294,  -0.20373,   2.92726,  18.25366,   8.84428,  89.97990,   0
 112.57812,  51.31758,   0.34853,   0.19164,   1.89381,  12.92574,  10.81408, 156.49342,   0
  98.02344,  43.88719,   0.80461,   1.78546,   2.14047,  15.29100,  11.01720, 145.74650,   0
 120.27344,  44.40434,   0.17830,   0.42660,   2.67140,  15.02651,   8.48739,  95.72309,   0
  95.06250,  46.81142,   0.44298,   0.35893,   1.78261,  15.71553,  12.30798, 168.95647,   0
  85.20312,  47.06484,   0.93321,   1.43406,  91.40134,  94.73404,   0.25260,  -1.71433,   1
  96.91406,  36.34363,   0.35972,   2.38958,   1.10033,  10.49367,  15.69895, 319.41160,   0
 158.62500,  47.55901,  -0.57725,   0.57149,   0.43562,   7.99477,  27.96807, 863.43323,   0
 122.64844,  43.52632,  -0.08894,   0.14835,   1.66472,  15.39357,  11.49754, 149.04683,   0
 104.82812,  51.93853,   0.40211,  -0.10568,   2.44482,  17.60509,   8.56757,  82.16920,   0
 136.78125,  49.73523,  -0.09508,  -0.05709,   3.08612,  19.24647,   8.87031,  90.63353,   0
 105.39062,  41.66219,   0.63487,   1.29042,   3.15886,  21.30621,   7.51832,  60.61179,   0
 120.81250,  51.34074,   0.02982,  -0.40579,   1.90301,  14.40709,  11.26170, 151.04912,   0
 130.84375,  42.34280,   0.11127,   0.89276,   1.31271,  12.22199,  13.27683, 216.39943,   0
 137.07812,  42.91991,  -0.18046,   0.12137,  37.15803,  74.75640,   1.62342,   0.84536,   0
 129.23438,  45.85788,   0.27362,   0.26374,   2.42057,  15.38343,   9.82141, 118.13577,   0
  81.76562,  38.72267,   0.64997,   2.05892,   2.68227,  15.52168,   8.57607,  94.89438,   0
 132.05469,  45.45848,  -0.18571,  -0.01425,   2.69732,  14.70469,   8.16354,  93.45995,   0
 113.24219,  45.09915,   0.14410,   0.38338,   0.53344,   8.80994,  23.16642, 612.97648,   0
 120.50781,  50.43731,   0.23273,   0.05982,   2.48077,  15.00464,   9.58252, 118.08764,   0
 127.31250,  48.54231,   0.40384,   0.35855,   3.69064,  23.09703,   6.96406,  51.44266,   0
  93.94531,  38.04732,   0.60622,   1.58769,   3.34699,  18.85313,   8.03944,  79.10543,   0
  99.42188,  46.19483,   0.53961,   0.73416,   3.82609,  20.47361,   7.22939,  60.98969,   0
 118.17188,  57.22463,   0.23718,  -0.38895,   1.58946,  13.43489,  11.75986, 164.43857,   0
 119.89844,  55.11747,  -0.06268,  -0.46035,  10.91472,  42.64448,   4.09026,  15.85872,   0
 126.82812,  51.63228,  -0.08903,  -0.34803,   7.13127,  31.57184,   4.87717,  24.37152,   0
